id,price
0,2931.2012675207634
1,5658.955094161334
2,9435.632869426958
3,3984.817805673892
4,1596.0748875069733
5,6012.363839911221
6,4827.4728592279
7,4318.107705492616
8,5457.5449775544275
9,15040.13785545043
10,4569.127259184936
11,770.2393120094526
12,3085.9039425976252
13,1529.7179790037649
14,2528.140488269791
15,1096.7841062317473
16,1452.3489567801348
17,4044.8578279276517
18,4021.1523877436616
19,869.3224370899998
20,2031.3587296027704
21,5320.24626663066
22,4182.6387130969815
23,613.2045291713184
24,15903.899706243681
25,1116.489842164663
26,626.2671088661973
27,1012.6398192388001
28,1554.6841432852716
29,908.2740632555074
30,9885.682557302036
31,526.3498216827795
32,4130.727326910874
33,741.1211168128328
34,691.6367883224852
35,2517.709162777522
36,6536.254514986539
37,2773.6894354116193
38,2896.6045221815584
39,673.392504181324
40,509.4211988235026
41,9083.312644723232
42,875.6685849988795
43,1770.5100888748427
44,10277.03106991866
45,2413.4299286267938
46,972.6121900817427
47,831.5070916203297
48,1240.0720113422312
49,2886.8915858318896
50,641.1777426925524
51,4648.301526570857
52,2915.155728394834
53,7118.233990054235
54,5401.753299056685
55,2230.1545816529997
56,8438.501873777004
57,2259.087442551769
58,4436.862982750354
59,2795.259100569835
60,1202.3011048774254
61,521.7040427726248
62,6877.849508711872
63,1153.9391031005953
64,8704.770159593068
65,17870.218481791977
66,879.6999044944109
67,11904.515903211912
68,5385.090893385838
69,9253.94555711279
70,447.38318957619606
71,622.3017743247864
72,788.5534685048842
73,1231.904136751804
74,5205.0942309892325
75,1921.2062838454124
76,8484.81003204182
77,14210.708662438032
78,2759.8378784392507
79,6577.081034056068
80,10610.100160991627
81,2039.9733335585474
82,14609.613630121172
83,6745.3576407649425
84,894.9013132123206
85,7415.294585680638
86,1039.016931198735
87,12560.271940748735
88,8894.557670916342
89,14943.670612819593
90,5084.213414653776
91,1320.094926862667
92,935.4956179575976
93,893.7409487861429
94,18508.104272494624
95,521.1358100650865
96,14406.830814543708
97,15366.395556039857
98,13017.025872714083
99,638.6211754661921
100,2525.6148002138134
101,720.9248520190688
102,648.3969088649949
103,413.55970356769313
104,1040.8553506478663
105,1708.5321249475219
106,1371.7156134892414
107,786.367620910962
108,1023.600935533733
109,696.6972874656798
110,584.8373466251132
111,1041.95374341424
112,1799.3511255772978
113,1694.3807322023736
114,1417.0991683980826
115,5180.0663620233145
116,5170.843773991257
117,14648.852607478768
118,491.0154027287548
119,16981.00599150809
120,1333.6775910788485
121,1676.3491963713361
122,1084.1630268600743
123,539.1365942308045
124,696.9195315569509
125,1285.8875854139467
126,1175.4724620305544
127,12985.938037587977
128,5528.054840214731
129,5188.356314302513
130,6363.029947478623
131,3271.3582266557587
132,6789.7867756674705
133,1012.7238101001622
134,3348.5686368902893
135,1112.7700098674188
136,637.3061291890889
137,6964.450076715038
138,489.4698482421174
139,4345.763311386849
140,815.1777058152624
141,918.152053806913
142,3414.738447650565
143,4251.554425561871
144,740.3290595098728
145,6303.104815142658
146,16297.05217425771
147,5090.344733399452
148,2598.423360023215
149,1878.339300469602
150,2426.732516340019
151,1778.7024965338767
152,11879.76317385193
153,2779.7271328759434
154,636.476545346376
155,15015.991595736185
156,3115.497156354975
157,2900.737130229466
158,3764.1936683746626
159,853.6273008877562
160,7776.25741960605
161,9880.037010767779
162,689.4485024353652
163,635.3776288229398
164,5311.777658282145
165,11186.497755927723
166,3153.9874616383236
167,4695.752473327625
168,3376.4311049127027
169,10328.275256060577
170,715.2047070003041
171,1554.324774839186
172,4857.8069150590545
173,2123.1142915508362
174,6322.365650028716
175,1781.6368866000016
176,4519.234815543811
177,3101.285780896861
178,2556.935733092307
179,3191.0335567598745
180,3382.152484418252
181,1774.9142565088464
182,866.8124553308637
183,1566.686501959027
184,685.5714516313468
185,4093.150477984773
186,861.0600759633435
187,862.1447537395314
188,477.84631343149164
189,1761.663052025812
190,2182.801227511486
191,736.1555621479455
192,830.1831531306606
193,6347.3167801488935
194,4003.505528611411
195,2330.0810916163973
196,652.9635361923824
197,13007.708864937724
198,622.6954525180934
199,8996.723782353354
200,9680.505799842183
201,6192.109964208357
202,639.0548083103746
203,726.443269393167
204,6316.76189790247
205,3556.4333899842277
