id,price
0,2863.509435915112
1,5589.951194972594
2,9485.581289662321
3,3929.681223103573
4,1629.2732788297706
5,6170.617825426207
6,4846.23155630588
7,4141.65345728455
8,5228.65163797059
9,15814.915396525439
10,4471.8270938249
11,799.8516290631204
12,3152.3086939925893
13,1625.4490482783795
14,2476.836354216008
15,1162.2412957090428
16,1520.1588083286974
17,3939.2453362236183
18,4148.132111764391
19,902.2365693805872
20,2089.864187313212
21,5206.544679659636
22,4318.032967658179
23,634.1743590057379
24,16318.517702298295
25,1136.2553236870904
26,577.6728373885937
27,988.7833855031784
28,1611.7066417430992
29,861.6266229609587
30,10228.207571013872
31,538.2053517361068
32,4035.6528777434996
33,684.6841286367857
34,625.6250053016771
35,2417.1304940556415
36,6073.529489220919
37,2579.3106964043864
38,2766.8355990966556
39,746.6923629528972
40,518.0136192147589
41,9006.017090671618
42,860.3423786648266
43,1877.5474704333055
44,10390.746970505857
45,2496.8181423431015
46,1002.5592819946312
47,792.1190885606859
48,1182.937757025494
49,2833.5353774041987
50,653.7182279685521
51,4542.319933510138
52,2868.304043372342
53,6835.486497595346
54,5688.463473864118
55,2115.472083160497
56,9380.041428257364
57,2413.606684701173
58,4280.0719631781585
59,2747.060477043276
60,1232.4974158161547
61,511.2647699595515
62,6985.97340342133
63,1063.00208593778
64,8581.718060354828
65,17284.305512764735
66,874.34437038105
67,11438.179077971361
68,5357.25968363371
69,9186.333903247869
70,474.6171336447406
71,715.3626180372814
72,841.0950123842969
73,1242.9991752744922
74,5244.340118737226
75,1893.5059163117146
76,8609.36632413739
77,13993.364234219214
78,2796.4285392209354
79,6323.167110447917
80,11025.788410605435
81,2028.829812955008
82,14066.447803843093
83,6521.9305102195185
84,872.7825217633242
85,7602.363400474046
86,1039.002408227873
87,12531.431944142803
88,8306.882644400004
89,15076.575303653384
90,4937.101782613932
91,1317.6355922421997
92,978.4642092600395
93,814.7739851820565
94,18027.857558004926
95,490.73961685799054
96,14318.651772367193
97,15273.542854602045
98,12360.76931081548
99,674.505988930551
100,2559.809608339009
101,657.0014340825322
102,625.6247839590853
103,489.3997854379508
104,1028.9521957636182
105,1714.4304549984945
106,1336.4914010524462
107,755.4780331577132
108,1136.0151798419963
109,707.9001075357754
110,639.8794477912895
111,1027.2576463933274
112,1783.981182258236
113,1685.207536930663
114,1432.1031923704431
115,5173.150240708734
116,5151.443273039408
117,15562.004367200492
118,471.72189255796917
119,15702.135924374323
120,1359.0311079209591
121,1638.8423055715675
122,1203.217492580458
123,566.4808224626079
124,661.6000635153346
125,1279.8939824224537
126,1129.1779402944999
127,12897.671438039826
128,5470.984762115272
129,5109.7672623969975
130,6074.305075124159
131,3344.016428229157
132,6875.64182538346
133,1060.4332538309104
134,3417.5197373189694
135,1037.1658324271352
136,618.6541572207417
137,7319.438308527947
138,561.9317277468534
139,4247.6577101510675
140,799.7543232659762
141,929.9736316366909
142,3498.388137857915
143,3735.8071671713765
144,715.3626180372814
145,6257.242765670478
146,16256.4475208992
147,5116.18044724688
148,2631.6367659850926
149,1862.3449489575908
150,2351.5871008434697
151,1771.3607858263208
152,12206.909939868428
153,2735.463641480917
154,629.0440732247341
155,13322.984601002161
156,3295.0704643849253
157,2893.546019679096
158,3798.597637576308
159,904.636185008755
160,7620.0167517421405
161,9549.918474539594
162,732.874514649123
163,688.1152744591453
164,5488.464224779027
165,10984.85779573785
166,3271.2593029425407
167,4347.134678037715
168,3519.6594056627687
169,11195.020971165812
170,748.0240480816644
171,1650.3606031253505
172,4672.414287201506
173,2086.290172591982
174,6428.266033422966
175,1805.903058665726
176,4280.911673475894
177,3547.968981571455
178,2575.6056864302477
179,3330.4760450356507
180,3489.3935219970363
181,1441.3503585821384
182,933.3312202198948
183,1629.1609986157646
184,779.561896883755
185,3891.3272527640634
186,953.7986648041257
187,883.5279599901058
188,505.08800738051696
189,1801.4458665980665
190,2275.3665625963718
191,742.5363782357224
192,808.9781747553294
193,6399.0411651190425
194,3816.9609910034883
195,2525.983323673656
196,707.9001075357754
197,12647.869566652183
198,596.5926088239626
199,9027.437946012675
200,9847.380209662992
201,6539.2635349364355
202,685.9912804929552
203,817.4889301153344
204,6398.85353122947
205,3762.172875268253
206,627.4883091323114
207,2948.1404150639682
208,979.0338142451643
209,8454.536586380871
210,2574.945411945038
211,6583.184941964732
212,11061.774905058366
213,495.2753131300216
214,1227.3081627951265
215,891.9982873310336
216,2620.298145692752
217,2615.005434451497
218,819.4433533921036
219,1434.4957748665825
220,2324.7277787076546
221,2111.6819636525784
222,8898.876674846428
223,1089.119884525052
224,1190.3387348882675
225,4418.810136956402
226,3545.6975650562704
227,2002.5915354518788
228,6528.936685634247
229,1920.6783627271009
230,5141.156998695716
231,1490.702589904991
232,1123.0501299620382
233,1620.6940183246277
234,891.5058913196334
235,8706.082703518734
236,1219.2260833971052
237,942.1044782965047
238,4464.448051213445
239,8204.852628473187
240,6185.834688708071
241,868.5666021715843
242,14681.863841513901
243,4449.032030921889
244,519.4507389509781
245,972.2773614161297
246,2470.647155719643
247,7288.62575683845
248,10715.142894845972
249,5569.606019919208
250,5483.934527398779
251,1632.3418311532073
252,2851.443020627841
253,5179.309557850158
254,5172.2728731984935
255,1254.4542058012817
256,678.6871047391093
257,2004.3325711295383
258,866.784677161913
259,14815.21169646528
260,6351.609517119581
261,4796.775429414841
262,1771.8988730834872
263,3880.198773870758
264,720.065368055569
265,2277.905220427495
266,7794.517591661672
267,1832.9919846392306
268,1025.048975092589
269,8800.826940696656
270,7763.305009580014
271,807.6940663118994
272,4428.176430772622
273,5053.085760851253
274,488.88681802614065
275,883.4023016116306
276,6331.12290118191
277,577.6728373885937
278,6647.649226063777
279,7873.254001894313
280,1577.9755410847908
281,2768.7496873863574
282,3999.456138446461
283,9301.490782178544
284,8881.663486421365
285,11066.220614059286
286,5183.397707319687
287,16256.963559568738
288,1741.6291372515573
289,5987.4620097287525
290,427.44567473761634
291,8810.210763060757
292,17186.813030420162
293,823.5080574192292
294,7534.987145957178
295,1815.4588317322477
296,2090.5728380122455
297,732.7691067919363
298,365.4406972577899
299,5831.331413552623
300,2539.7551279418362
301,1128.6016022880897
302,3471.5852188527565
303,5593.591015117569
304,5883.638363702311
305,8692.183083869897
306,1042.4577253517539
307,1068.0959707185964
308,1803.7753637545557
309,2227.3182838255407
310,1783.0421390825768
311,452.8733850233232
312,7543.126750229402
313,5176.621139535547
314,2398.9026394262733
315,10390.449489534123
316,750.0675145095947
317,1080.2784315024744
318,871.1427554871409
319,8535.284191599689
320,4975.992654910271
321,505.40973598645087
322,470.90052658220316
323,518.0136192147589
324,962.5850369304785
325,5621.312923907284
326,1633.3321943045169
327,1829.7941325142217
328,6594.7736437935855
329,569.8841749419696
330,16353.039821532851
331,2365.6700896903135
332,842.7733747669671
333,7685.409400695815
334,3475.8965944695115
335,1876.991520755879
336,14393.865661691845
337,890.0770407560625
338,909.4702747167073
339,5944.955707480006
340,708.8476445864954
341,1607.9910358658249
342,659.9079223795583
343,4441.193612989173
344,4470.3594780110525
345,1731.6811295163045
346,670.7918576412342
347,2517.3902095059507
348,4862.03335983942
349,791.5019851398168
350,3365.3133626640188
351,506.77708515618343
352,2807.7590750452687
353,1954.3742528895013
354,671.3390575616245
355,1545.1800650025489
356,792.218587373214
357,11559.766914875368
358,1461.2111732254546
359,518.5175393246445
360,954.7831422762523
361,8224.060937145532
362,588.0197955394415
363,8916.19635271264
364,3683.3659519795497
365,713.0538665289304
366,653.8295150254065
367,4448.493534919243
368,1754.6857575816432
369,658.9936947710011
370,724.4119874617779
371,755.6945251354806
372,6168.881233081172
373,850.9508478960779
374,439.10595378495066
375,896.6049234349548
376,711.7127735444274
377,4248.750722020295
378,2665.911977241477
379,669.5476760384754
380,4390.343182350239
381,503.55008814969773
382,667.2155743150139
383,9590.525196470042
384,1145.3473255763722
385,848.7630111172423
386,16424.37914075607
387,12291.514134559988
388,792.218587373214
389,780.6139353557013
390,2557.135065882068
391,866.784677161913
392,8569.714492359371
393,615.5114878993502
394,2006.2301592517115
395,4794.216627117023
396,799.8516290631204
397,2030.728695534445
398,1031.7769457213292
399,2309.728954345945
400,5076.138894443791
401,576.8665446453026
402,2569.762039632612
403,10487.228133106912
404,1243.6458110633075
405,1088.34114305528
406,551.0337073369927
407,16567.703552385614
